subdir,file name,test class,timing (seconds),res (true/false),domain
termination,churchNum01,Pos,55.13,T,OctPolka
termination,CE-0CFA02,Pos,8.27,T,OctPolka
termination,Fibonacci03,Pos,2.87,T,OctPolka
termination,Ackermann04,Pos,0.01,T,OctPolka
termination,McCarthy9101,Pos,3.04,T,OctPolka
termination,toChurch00,Pos,77.66,T,OctPolka
termination,indirectHO02,Pos,5.62,T,OctPolka
termination,up_down00,Pos,4.03,T,OctPolka
termination,CE-1CFA00,Pos,27.79,T,OctPolka
termination,up_down05,Pos,4.93,T,OctPolka
termination,CE-Jones_Bohr03,Pos,3.37,T,OctPolka
termination,CE-1CFA04,Pos,220.67,T,OctPolka
termination,CE-0CFA04,Pos,36.24,T,OctPolka
termination,indirectHO01,Pos,0.35,T,OctPolka
termination,McCarthy9100,Pos,2.85,T,OctPolka
termination,alias_partial03,Pos,1.03,T,OctPolka
termination,indirectHO00,Pos,1.42,T,OctPolka
termination,x_plus_2_pow_n01,Pos,18.48,F,OctPolka
termination,Ackermann05,Pos,0.0,T,OctPolka
termination,CE-0CFA03,Pos,8.18,T,OctPolka
termination,zip00,Pos,10.09,T,OctPolka
termination,churchNum02,Pos,212.18,T,OctPolka
termination,CE-1CFA07,Pos,87.33,T,OctPolka
termination,Ackermann00,Pos,83.27,T,OctPolka
termination,toChurch02,Pos,9.01,T,OctPolka
termination,indirect03,Pos,5.41,T,OctPolka
termination,CE-Jones_Bohr04,Pos,5.59,F,OctPolka
termination,CE-1CFA05,Pos,timeout,ER,OctPolka
termination,binomial04,Pos,0.01,T,OctPolka
termination,Ackermann06,Pos,0.01,T,OctPolka
termination,McCarthy9103,Pos,6.58,T,OctPolka
termination,append01,Pos,0.0,T,OctPolka
termination,indirect01,Pos,24.41,T,OctPolka
termination,up_down02,Pos,4.97,T,OctPolka
termination,CE-Jones_Bohr01,Pos,56.47,T,OctPolka
termination,CE-Jones_Bohr00,Pos,15.65,T,OctPolka
termination,up_down07,Pos,25.68,T,OctPolka
termination,Fibonacci01,Pos,1.17,T,OctPolka
negative,repeat,Neg,0.4,T,OctPolka
negative,zip_unzip,Neg,1.37,T,OctPolka
negative,ex23,Neg,0.21,T,OctPolka
negative,xyz,Neg,3.73,T,OctPolka
negative,binomial00,Neg,1.31,T,OctPolka
negative,compose,Neg,0.01,T,OctPolka
negative,ack01false,Neg,4.65,T,OctPolka
negative,xy10,Neg,0.55,T,OctPolka
negative,xy4,Neg,0.5,T,OctPolka
negative,inductive1-1,Neg,0.52,T,OctPolka
negative,up_down01,Neg,1.7,T,OctPolka
negative,xyz2,Neg,2.85,T,OctPolka
negative,indirectHO01,Neg,1.03,T,OctPolka
negative,zip00,Neg,10.04,T,OctPolka
negative,01_ic3,Neg,0.05,T,OctPolka
list,simple,Pos,1.67,T,OctPolka
list,fold_left,Pos,2.08,T,OctPolka
list,nth,Pos,1.73,T,OctPolka
list,fold_fun_list,Pos,4.11,T,OctPolka
list,zipunzip,Pos,6.08,F,OctPolka
list,length,Pos,0.75,T,OctPolka
list,risers,Pos,1.83,T,OctPolka
list,forall_leq,Pos,1.2,T,OctPolka
list,isnil,Pos,0.18,T,OctPolka
list,mem,Pos,0.92,T,OctPolka
list,fold_div,Pos,2.4,T,OctPolka
list,mapfilter,Pos,0.99,F,OctPolka
list,iter,Pos,0.7,T,OctPolka
list,fold_right,Pos,2.75,T,OctPolka
list,list_rec,Pos,2.07,T,OctPolka
list,list,Pos,0.41,T,OctPolka
list,sieve,Pos,9.1,F,OctPolka
list,reverse,Pos,1.35,F,OctPolka
list,introlist,Pos,0.28,T,OctPolka
list,zip,Pos,2.69,T,OctPolka
