subdir,file name,test class,timing (seconds),res (true/false),domain
high,intro1,Pos,0.01,T,Oct
high,array_init,Pos,2.08,T,Oct
high,neg2,Pos,0.02,F,Oct
high,exc-fact,Pos,0.4,T,Oct
high,bcopy5,Pos,7.05,T,Oct
high,sum_cps,Pos,0.52,T,Oct
high,a-max,Pos,4.96,T,Oct
high,foldl,Pos,4.37,T,Oct
high,bcopy2,Pos,3.21,T,Oct
high,queen,Pos,timeout,ER,Oct
high,bcopy3,Pos,1.64,T,Oct
high,intro3,Pos,0.01,T,Oct
high,dotprod5,Pos,6.99,T,Oct
high,dotprod,Pos,5.18,T,Oct
high,inc4,Pos,9.1,F,Oct
high,flip_twice_1,Pos,0.51,F,Oct
high,hors,Pos,0.82,T,Oct
high,app-lin-ord3,Pos,0.11,F,Oct
high,repeat4,Pos,0.51,F,Oct
high,neg1,Pos,0.05,T,Oct
high,enc-zip_unzip,Pos,9.79,T,Oct
high,app-succ,Pos,2.78,T,Oct
high,intro2,Pos,0.01,T,Oct
high,a-init,Pos,2.75,T,Oct
high,dotprod_lin,Pos,timeout,ER,Oct
high,power,Pos,1.14,T,Oct
high,dotprod2,Pos,2.8,T,Oct
high,a-dotprod,Pos,6.02,T,Oct
high,a-copy-print,Pos,49.51,F,Oct
high,app-lin-ord2,Pos,0.03,F,Oct
high,sigma_sum,Pos,0.77,F,Oct
high,repeat_mochi,Pos,0.87,F,Oct
high,multi_compose,Pos,0.06,F,Oct
high,bcopy4,Pos,1.77,T,Oct
high,exception,Pos,0.01,T,Oct
high,repeat_order,Pos,0.86,F,Oct
high,apply,Pos,0.03,T,Oct
high,mc91_cps,Pos,1.38,T,Oct
high,inc,Pos,1.82,T,Oct
termination,up_down06,Pos,21.34,T,Oct
termination,CE-1CFA03,Pos,16.59,T,Oct
termination,zip02,Pos,26.53,T,Oct
termination,binomial05,Pos,0.0,T,Oct
termination,append02,Pos,0.0,T,Oct
termination,CE-1CFA08,Pos,50.39,T,Oct
termination,toChurch01,Pos,30.46,T,Oct
termination,CE-Jones_Bohr02,Pos,7.21,T,Oct
termination,CE-1CFA06,Pos,50.3,T,Oct
termination,binomial03,Pos,0.0,T,Oct
termination,binomial02,Pos,0.0,T,Oct
termination,toChurch05,Pos,113.86,T,Oct
termination,up_down04,Pos,3.22,T,Oct
termination,Ackermann03,Pos,0.01,T,Oct
termination,CE-1CFA09,Pos,65.18,T,Oct
termination,x_plus_2_pow_n02,Pos,91.23,T,Oct
termination,CE-0CFA05,Pos,178.66,T,Oct
termination,binomial00,Pos,0.0,T,Oct
termination,indirectHO03,Pos,42.81,T,Oct
termination,Ackermann01,Pos,timeout,ER,Oct
termination,churchNum03,Pos,149.53,T,Oct
termination,CE-1CFA01,Pos,20.11,T,Oct
termination,alias_partial00,Pos,0.85,T,Oct
termination,Fibonacci00,Pos,6.49,T,Oct
termination,CE-0CFA00,Pos,5.68,T,Oct
termination,McCarthy9102,Pos,12.12,T,Oct
termination,CE-1CFA02,Pos,16.84,T,Oct
termination,toChurch04,Pos,154.63,T,Oct
termination,indirect02,Pos,21.36,T,Oct
termination,CE-0CFA01,Pos,5.89,T,Oct
termination,toChurch03,Pos,157.06,T,Oct
termination,Ackermann02,Pos,0.0,T,Oct
termination,zip01,Pos,19.01,T,Oct
termination,append00,Pos,0.0,T,Oct
termination,indirect00,Pos,4.74,T,Oct
termination,alias_partial02,Pos,0.76,T,Oct
termination,x_plus_2_pow_n00,Pos,timeout,ER,Oct
termination,Fibonacci02,Pos,14.93,T,Oct
termination,x_plus_2_pow_n04,Pos,133.14,T,Oct
termination,binomial01,Pos,0.01,T,Oct
termination,up_down03,Pos,3.29,T,Oct
termination,x_plus_2_pow_n03,Pos,96.52,T,Oct
termination,up_down01,Pos,3.22,T,Oct
termination,alias_partial01,Pos,0.71,T,Oct
termination,churchNum01,Pos,35.77,T,Oct
termination,CE-0CFA02,Pos,5.17,T,Oct
termination,Fibonacci03,Pos,15.62,T,Oct
termination,Ackermann04,Pos,0.0,T,Oct
termination,McCarthy9101,Pos,6.61,T,Oct
termination,toChurch00,Pos,timeout,ER,Oct
termination,indirectHO02,Pos,24.02,T,Oct
termination,up_down00,Pos,3.8,T,Oct
termination,CE-1CFA00,Pos,18.15,T,Oct
termination,up_down05,Pos,4.41,T,Oct
termination,CE-Jones_Bohr03,Pos,1.3,T,Oct
termination,CE-1CFA04,Pos,116.5,T,Oct
termination,CE-0CFA04,Pos,27.07,T,Oct
termination,indirectHO01,Pos,0.21,T,Oct
termination,McCarthy9100,Pos,6.79,T,Oct
termination,alias_partial03,Pos,0.36,T,Oct
termination,indirectHO00,Pos,4.69,T,Oct
termination,Ackermann05,Pos,0.01,T,Oct
termination,CE-0CFA03,Pos,5.36,T,Oct
termination,zip00,Pos,18.53,T,Oct
termination,churchNum02,Pos,154.1,T,Oct
termination,CE-1CFA07,Pos,50.8,T,Oct
termination,Ackermann00,Pos,timeout,ER,Oct
termination,toChurch02,Pos,30.55,T,Oct
termination,indirect03,Pos,2.52,T,Oct
termination,CE-1CFA05,Pos,timeout,ER,Oct
termination,binomial04,Pos,0.01,T,Oct
termination,Ackermann06,Pos,0.0,T,Oct
termination,McCarthy9103,Pos,19.04,T,Oct
termination,append01,Pos,0.0,T,Oct
termination,indirect01,Pos,114.98,T,Oct
termination,up_down02,Pos,4.55,T,Oct
termination,CE-Jones_Bohr01,Pos,22.73,T,Oct
termination,CE-Jones_Bohr00,Pos,6.12,T,Oct
termination,up_down07,Pos,19.68,T,Oct
termination,Fibonacci01,Pos,5.3,T,Oct
negative,repeat,Neg,0.32,T,Oct
negative,zip_unzip,Neg,2.87,T,Oct
negative,ex23,Neg,0.32,T,Oct
negative,xyz,Neg,3.47,T,Oct
negative,binomial00,Neg,61.77,T,Oct
negative,compose,Neg,0.01,T,Oct
negative,ack01false,Neg,217.97,T,Oct
negative,xy10,Neg,0.53,T,Oct
negative,xy4,Neg,0.61,T,Oct
negative,inductive1-1,Neg,29.11,T,Oct
negative,up_down01,Neg,0.81,T,Oct
negative,xyz2,Neg,3.57,T,Oct
negative,indirectHO01,Neg,0.5,T,Oct
negative,x_plus_2_pow_n01,Neg,9.84,T,Oct
negative,zip00,Neg,18.56,T,Oct
negative,CE-Jones_Bohr04,Neg,2.13,T,Oct
negative,01_ic3,Neg,0.09,T,Oct
list,simple,Pos,0.73,T,Oct
list,fold_left,Pos,3.54,T,Oct
list,nth,Pos,0.73,F,Oct
list,fold_fun_list,Pos,5.04,T,Oct
list,zipunzip,Pos,2.41,F,Oct
list,length,Pos,0.23,F,Oct
list,risers,Pos,10.92,T,Oct
list,forall_leq,Pos,0.74,T,Oct
list,isnil,Pos,0.08,T,Oct
list,mem,Pos,0.67,T,Oct
list,fold_div,Pos,3.45,F,Oct
list,mapfilter,Pos,0.32,T,Oct
list,iter,Pos,0.66,T,Oct
list,fold_right,Pos,2.71,T,Oct
list,list_rec,Pos,0.96,F,Oct
list,list,Pos,0.34,T,Oct
list,sieve,Pos,83.87,F,Oct
list,reverse,Pos,0.82,T,Oct
list,introlist,Pos,0.08,T,Oct
list,zip,Pos,0.94,F,Oct
