subdir,file name,test class,timing (seconds),res (true/false),domain
negative,x_plus_2_pow_n01,Neg,18.7,T,Oct
negative,zip00,Neg,3.36,T,Oct
negative,CE-Jones_Bohr04,Neg,3.27,T,Oct
negative,01_ic3,Neg,0.02,T,Oct
list,simple,Pos,0.22,F,Oct
list,fold_left,Pos,0.45,T,Oct
list,nth,Pos,0.2,F,Oct
list,fold_fun_list,Pos,1.28,T,Oct
list,zipunzip,Pos,timeout,Oct
list,length,Pos,0.08,F,Oct
list,risers,Pos,0.43,T,Oct
list,forall_leq,Pos,0.13,T,Oct
list,isnil,Pos,0.03,T,Oct
list,mem,Pos,0.19,T,Oct
list,fold_div,Pos,0.52,F,Oct
list,mapfilter,Pos,0.08,T,Oct
list,iter,Pos,0.11,T,Oct
list,fold_right,Pos,0.51,T,Oct
list,list_rec,Pos,0.24,F,Oct
list,list,Pos,0.1,F,Oct
list,sieve,Pos,1.43,F,Oct
list,reverse,Pos,0.18,T,Oct
list,introlist,Pos,0.03,T,Oct
list,zip,Pos,0.31,F,Oct
