subdir,file name,test class,timing (seconds),res (true/false),domain
high,app-nonrec,Pos,0.01,T,Oct
high,exc-simple,Pos,0.01,T,Oct
high,kmp,Pos,0.1,T,Oct
high,repeat,Pos,0.19,T,Oct
high,max,Pos,0.01,T,Oct
high,hrec,Pos,1.89,T,Oct
high,bcopy,Pos,1.58,T,Oct
high,fact_exn,Pos,0.28,T,Oct
high,intro-ord3,Pos,2.73,T,Oct
high,apply-cr,Pos,0.12,T,Oct
high,twice,Pos,0.02,T,Oct
high,foldr,Pos,1.39,T,Oct
high,flip_twice_2,Pos,0.07,F,Oct
high,dotprod3,Pos,0.14,T,Oct
high,map_2,Pos,0.26,T,Oct
high,inc3,Pos,0.45,T,Oct
high,recursive,Pos,1.95,T,Oct
high,call_back,Pos,0.01,F,Oct
high,mixed_id,Pos,0.0,T,Oct
high,dotprod4,Pos,0.2,T,Oct
high,bsearch,Pos,3.93,F,Oct
high,intro-ord2,Pos,0.64,T,Oct
high,apply_twice,Pos,0.03,T,Oct
high,intro1,Pos,0.01,T,Oct
high,array_init,Pos,0.16,T,Oct
high,neg2,Pos,0.02,F,Oct
high,exc-fact,Pos,0.27,T,Oct
high,bcopy5,Pos,0.09,T,Oct
high,sum_cps,Pos,0.4,T,Oct
high,a-max,Pos,4.35,T,Oct
high,foldl,Pos,2.37,T,Oct
high,bcopy2,Pos,1.02,T,Oct
high,queen,Pos,0.54,T,Oct
high,bcopy3,Pos,0.98,T,Oct
high,intro3,Pos,0.01,T,Oct
high,dotprod5,Pos,0.09,T,Oct
high,dotprod,Pos,0.3,T,Oct
high,inc4,Pos,0.02,T,Oct
high,flip_twice_1,Pos,0.76,F,Oct
high,hors,Pos,0.58,T,Oct
high,app-lin-ord3,Pos,0.07,F,Oct
high,repeat4,Pos,0.07,T,Oct
high,neg1,Pos,0.05,T,Oct
high,enc-zip_unzip,Pos,5.2,T,Oct
high,app-succ,Pos,1.99,T,Oct
high,intro2,Pos,0.01,T,Oct
high,a-init,Pos,0.2,T,Oct
high,dotprod_lin,Pos,0.25,T,Oct
high,power,Pos,0.08,T,Oct
high,dotprod2,Pos,2.9,T,Oct
high,a-dotprod,Pos,0.19,T,Oct
high,a-copy-print,Pos,0.04,T,Oct
high,app-lin-ord2,Pos,0.02,F,Oct
high,sigma_sum,Pos,0.32,T,Oct
high,repeat_mochi,Pos,0.19,T,Oct
high,multi_compose,Pos,0.05,F,Oct
high,bcopy4,Pos,1.56,T,Oct
high,exception,Pos,0.01,T,Oct
high,repeat_order,Pos,0.19,T,Oct
high,apply,Pos,0.03,T,Oct
high,mc91_cps,Pos,0.61,T,Oct
high,inc,Pos,0.14,T,Oct
termination,up_down06,Pos,28.22,T,Oct
termination,CE-1CFA03,Pos,29.86,T,Oct
termination,zip02,Pos,4.74,T,Oct
termination,binomial05,Pos,0.0,T,Oct
termination,append02,Pos,0.0,T,Oct
termination,CE-1CFA08,Pos,89.97,T,Oct
termination,toChurch01,Pos,48.38,T,Oct
termination,CE-Jones_Bohr02,Pos,9.94,T,Oct
termination,CE-1CFA06,Pos,89.07,T,Oct
termination,binomial03,Pos,0.0,T,Oct
termination,binomial02,Pos,0.0,T,Oct
termination,toChurch05,Pos,73.36,T,Oct
termination,up_down04,Pos,4.49,T,Oct
termination,Ackermann03,Pos,0.0,T,Oct
termination,CE-1CFA09,Pos,107.48,T,Oct
termination,x_plus_2_pow_n02,Pos,0.99,T,Oct
termination,CE-0CFA05,Pos,241.2,T,Oct
termination,binomial00,Pos,0.0,T,Oct
termination,indirectHO03,Pos,0.09,T,Oct
termination,Ackermann01,Pos,timeout,ER,Oct
termination,churchNum03,Pos,286.6,T,Oct
termination,CE-1CFA01,Pos,26.3,T,Oct
termination,alias_partial00,Pos,0.16,T,Oct
termination,Fibonacci00,Pos,1.98,T,Oct
termination,CE-0CFA00,Pos,8.04,T,Oct
termination,McCarthy9102,Pos,0.37,T,Oct
termination,CE-1CFA02,Pos,29.11,T,Oct
termination,toChurch04,Pos,254.52,T,Oct
termination,indirect02,Pos,0.17,T,Oct
termination,CE-0CFA01,Pos,7.31,T,Oct
termination,toChurch03,Pos,241.73,T,Oct
termination,Ackermann02,Pos,0.0,T,Oct
termination,zip01,Pos,14.28,T,Oct
termination,append00,Pos,0.0,T,Oct
termination,indirect00,Pos,0.05,T,Oct
termination,alias_partial02,Pos,0.23,T,Oct
termination,x_plus_2_pow_n00,Pos,0.85,T,Oct
termination,Fibonacci02,Pos,2.73,T,Oct
termination,x_plus_2_pow_n04,Pos,0.54,T,Oct
termination,binomial01,Pos,0.0,T,Oct
termination,up_down03,Pos,4.42,T,Oct
termination,x_plus_2_pow_n03,Pos,1.2,T,Oct
termination,up_down01,Pos,4.44,T,Oct
termination,alias_partial01,Pos,0.17,T,Oct
termination,churchNum01,Pos,16.55,T,Oct
termination,CE-0CFA02,Pos,7.81,T,Oct
termination,Fibonacci03,Pos,2.43,T,Oct
termination,Ackermann04,Pos,0.0,T,Oct
termination,McCarthy9101,Pos,0.75,T,Oct
termination,toChurch00,Pos,timeout,ER,Oct
termination,indirectHO02,Pos,0.21,T,Oct
termination,up_down00,Pos,4.27,T,Oct
termination,CE-1CFA00,Pos,29.03,T,Oct
termination,up_down05,Pos,4.52,T,Oct
termination,CE-Jones_Bohr03,Pos,1.93,T,Oct
termination,CE-1CFA04,Pos,213.68,T,Oct
termination,CE-0CFA04,Pos,35.3,T,Oct
termination,indirectHO01,Pos,0.12,T,Oct
termination,McCarthy9100,Pos,0.61,T,Oct
termination,alias_partial03,Pos,0.08,T,Oct
termination,indirectHO00,Pos,0.05,T,Oct
termination,Ackermann05,Pos,0.0,T,Oct
termination,CE-0CFA03,Pos,7.7,T,Oct
termination,zip00,Pos,12.49,T,Oct
termination,churchNum02,Pos,timeout,ER,Oct
termination,CE-1CFA07,Pos,88.27,T,Oct
termination,Ackermann00,Pos,timeout,ER,Oct
termination,toChurch02,Pos,48.13,T,Oct
termination,indirect03,Pos,0.13,T,Oct
termination,CE-1CFA05,Pos,timeout,ER,Oct
termination,binomial04,Pos,0.01,T,Oct
termination,Ackermann06,Pos,0.0,T,Oct
termination,McCarthy9103,Pos,0.25,T,Oct
termination,append01,Pos,0.0,T,Oct
termination,indirect01,Pos,0.34,T,Oct
termination,up_down02,Pos,4.53,T,Oct
termination,CE-Jones_Bohr01,Pos,31.41,T,Oct
termination,CE-Jones_Bohr00,Pos,9.14,T,Oct
termination,up_down07,Pos,27.67,T,Oct
termination,Fibonacci01,Pos,2.27,T,Oct
negative,repeat,Neg,0.2,F,Oct
negative,zip_unzip,Neg,3.72,T,Oct
negative,ex23,Neg,0.27,F,Oct
negative,xyz,Neg,0.24,F,Oct
negative,binomial00,Neg,39.81,T,Oct
negative,compose,Neg,0.01,T,Oct
negative,ack01false,Neg,2.22,F,Oct
negative,xy10,Neg,0.32,T,Oct
negative,xy4,Neg,0.09,F,Oct
negative,inductive1-1,Neg,10.83,F,Oct
negative,up_down01,Neg,0.61,F,Oct
negative,xyz2,Neg,0.23,F,Oct
negative,indirectHO01,Neg,0.15,F,Oct
negative,x_plus_2_pow_n01,Neg,2.03,F,Oct
negative,zip00,Neg,11.82,F,Oct
negative,CE-Jones_Bohr04,Neg,3.43,T,Oct
negative,01_ic3,Neg,0.08,T,Oct
list,simple,Pos,0.23,T,Oct
list,fold_left,Pos,0.04,T,Oct
list,nth,Pos,0.04,T,Oct
list,fold_fun_list,Pos,0.04,T,Oct
list,zipunzip,Pos,0.04,T,Oct
list,length,Pos,0.04,T,Oct
list,risers,Pos,0.04,T,Oct
list,forall_leq,Pos,0.04,T,Oct
list,isnil,Pos,0.04,T,Oct
list,mem,Pos,0.11,T,Oct
list,fold_div,Pos,0.04,T,Oct
list,mapfilter,Pos,0.24,T,Oct
list,iter,Pos,0.04,T,Oct
list,fold_right,Pos,0.04,T,Oct
list,list_rec,Pos,0.04,T,Oct
list,list,Pos,0.02,T,Oct
list,sieve,Pos,0.12,T,Oct
list,reverse,Pos,0.04,T,Oct
list,introlist,Pos,0.03,T,Oct
list,zip,Pos,0.04,T,Oct
