subdir,file name,test class,timing (seconds),res (true/false),domain
termination,Fibonacci01,Pos,0.19,T,Oct
negative,repeat,Neg,0.08,T,Oct
negative,zip_unzip,Neg,0.24,T,Oct
negative,ex23,Neg,0.08,T,Oct
negative,xyz,Neg,0.43,T,Oct
negative,binomial00,Neg,0.81,T,Oct
negative,compose,Neg,0.01,T,Oct
negative,ack01false,Neg,0.39,T,Oct
negative,xy10,Neg,0.09,T,Oct
negative,xy4,Neg,0.11,T,Oct
negative,inductive1-1,Neg,0.11,T,Oct
negative,up_down01,Neg,0.31,T,Oct
negative,xyz2,Neg,0.44,T,Oct
negative,indirectHO01,Neg,0.5,T,Oct
negative,x_plus_2_pow_n01,Neg,8.23,T,Oct
negative,zip00,Neg,2.83,T,Oct
negative,CE-Jones_Bohr04,Neg,2.1,T,Oct
negative,01_ic3,Neg,0.03,T,Oct
list,simple,Pos,0.2,F,Oct
list,fold_left,Pos,0.37,T,Oct
list,nth,Pos,0.17,F,Oct
list,fold_fun_list,Pos,0.91,T,Oct
list,zipunzip,Pos,0.45,F,Oct
list,length,Pos,0.07,F,Oct
list,risers,Pos,0.29,T,Oct
list,forall_leq,Pos,0.13,T,Oct
list,isnil,Pos,0.03,T,Oct
list,mem,Pos,0.17,T,Oct
list,fold_div,Pos,0.38,F,Oct
list,mapfilter,Pos,0.06,T,Oct
list,iter,Pos,0.1,T,Oct
list,fold_right,Pos,0.36,T,Oct
list,list_rec,Pos,0.19,F,Oct
list,list,Pos,0.08,F,Oct
list,sieve,Pos,1.11,F,Oct
list,reverse,Pos,0.16,T,Oct
list,introlist,Pos,0.03,T,Oct
list,zip,Pos,0.23,F,Oct
